wavelength,kabs,ksca,gsca,kext,Av
348.47891,4.0516125,0.055553699,0.0068723153,4.107166199,0.000341590344773635
349.16997,4.0372179,0.055117328,0.006846744,4.092335228,0.000340356862549699
349.86239,4.0232114,0.054672292,0.0068207973,4.077883692,0.000339154937688234
350.55619,4.0092228,0.05423006,0.0067948939,4.06345286,0.000337954734764999
351.25136,3.9955248,0.053803381,0.0067698375,4.049328181,0.000336779994387899
351.94791,3.9819125,0.053378445,0.0067448218,4.035290945,0.000335612526588306
352.64585,3.9680259,0.052944194,0.0067190713,4.020970094,0.000334421470713398
353.34516,3.9544518,0.0525255,0.0066941638,4.0069773,0.000333257699126076
354.04587,3.9408669,0.052109273,0.0066691861,3.992976173,0.000332093234488556
354.74796,3.927353,0.051694534,0.0066444534,3.979047534,0.000330934798630909
355.45145,3.9138326,0.051281721,0.0066196907,3.965114321,0.000329775982356654
356.15633,3.9002872,0.050873145,0.0065949057,3.951160345,0.000328615439237175
356.86261,3.8868755,0.050466315,0.0065702042,3.937341815,0.000327466161073532
357.57028,3.8733687,0.050062554,0.0065455846,3.923431254,0.000326309228751402
358.27937,3.8599623,0.049660182,0.0065208956,3.909622482,0.000325160762154279
358.98986,3.8465727,0.049260646,0.0064963319,3.895833346,0.000324013928670522
359.70175,3.833479,0.048875676,0.0064725999,3.882354676,0.000322892916442307
360.41506,3.8201487,0.048480979,0.0064481586,3.868629679,0.000321751417357515
361.12979,3.8071103,0.048100215,0.0064244839,3.855210515,0.000320635354204665
361.84593,3.7937709,0.047709678,0.0064000117,3.841480578,0.000319493444263282
362.56349,3.7807996,0.047333352,0.0063763991,3.828132952,0.000318383330879422
363.28247,3.7678108,0.046959854,0.0063529117,3.814770654,0.000317271997234852
364.00288,3.7545417,0.046576644,0.006328638,3.801118344,0.000316136543480633
364.72472,3.7416229,0.046207612,0.0063051859,3.787830512,0.00031503140312491
365.44799,3.7287031,0.04583995,0.006281769,3.77454305,0.000313926293541848
366.1727,3.7157983,0.045475135,0.006258358,3.761273435,0.000312822668282181
366.89884,3.702936,0.045112732,0.0062349734,3.748048732,0.000311722778324381
367.62642,3.6901138,0.044751757,0.0062117957,3.734865557,0.000310626342223363
368.35544,3.6772771,0.0443942,0.0061884866,3.7216713,0.000309528984439605
369.08591,3.6647206,0.044048457,0.0061660411,3.708769057,0.000308455913270536
369.81783,3.6519437,0.043694414,0.0061428518,3.695638114,0.000307363821271029
370.5512,3.6391575,0.043342364,0.006119671,3.682499864,0.000306271121553078
371.28603,3.6266675,0.043002904,0.0060973819,3.669670404,0.00030520410369884
372.02231,3.6139489,0.04265471,0.006074269,3.65660361,0.000304117346929992
372.76005,3.6015254,0.042319471,0.006052051,3.643844871,0.000303056210895383
373.49925,3.5888188,0.041975402,0.0060290825,3.630794202,0.00030197079523231
374.23992,3.5764575,0.041644552,0.00600686,3.618102052,0.000300915197361575
374.98206,3.5641093,0.041314791,0.0059847569,3.605424091,0.000299860779580753
375.72567,3.5517005,0.040987811,0.0059626086,3.592688311,0.00029880155303126
376.47076,3.5393885,0.040662161,0.0059405774,3.580050661,0.000297750487890123
377.21732,3.52708,0.040339302,0.0059185181,3.567419302,0.000296699945967368
377.96537,3.5148143,0.040017213,0.0058965919,3.554831513,0.000295653027733211
378.71489,3.5025242,0.039697887,0.0058746448,3.542222087,0.000294604309963819
379.46591,3.4902639,0.039381294,0.0058526731,3.529645194,0.000293558297942903
380.21841,3.4780354,0.039064646,0.0058308055,3.517100046,0.000292514926133017
380.97241,3.4658133,0.038751617,0.0058090103,3.504564917,0.000291472387596852
381.7279,3.4539188,0.038448937,0.0057878811,3.492367737,0.000290457956059486
382.48488,3.4417351,0.038139042,0.0057661682,3.479874142,0.000289418871879121
383.24337,3.4298667,0.037840415,0.0057452259,3.467707115,0.000288406948147179
384.00337,3.417718,0.037533861,0.005723555,3.455251861,0.000287371052762877
384.76487,3.405866,0.037238994,0.005702635,3.443104994,0.000286360805725039
385.52788,3.3940279,0.03694571,0.0056817262,3.43097361,0.000285351846398253
386.2924,3.381947,0.036645124,0.0056601125,3.418592124,0.000284322086250592
387.05844,3.3701506,0.036355508,0.0056392998,3.406506108,0.000283316900150895
387.826,3.3584138,0.036067387,0.0056185461,3.394481187,0.000282316795282661
388.59508,3.3466534,0.035781071,0.0055978322,3.382434471,0.000281314877738435
389.36569,3.3349126,0.035496154,0.005577167,3.370408754,0.000280314706667398
390.13782,3.3231716,0.035213801,0.0055564638,3.358385401,0.000279314732208706
390.91149,3.3114828,0.034932575,0.0055358679,3.346415375,0.000278319192921962
391.68669,3.299805,0.034653319,0.0055152469,3.334458319,0.000277324732341694
392.46343,3.2883692,0.034383999,0.0054954073,3.322753199,0.000276351225114888
393.2417,3.2767514,0.034107815,0.0054749204,3.310859215,0.000275362010191888
394.02153,3.2651381,0.033833498,0.0054544184,3.298971598,0.000274373324808142
394.80289,3.2537407,0.033569499,0.0054346548,3.287310199,0.000273403453828506
395.58581,3.2421894,0.033298237,0.0054142202,3.275487637,0.000272420179026851
396.37028,3.2308309,0.033036902,0.0053946765,3.263867802,0.000271453764898095
397.1563,3.2192927,0.032769235,0.0053742781,3.252061935,0.000270471878608744
397.94389,3.2080107,0.032511533,0.0053547009,3.240522233,0.000269512129089544
398.73303,3.1967255,0.032255353,0.0053353391,3.228980853,0.000268552240012174
399.52374,3.1854929,0.032001493,0.0053180008,3.217494393,0.000267596918595528
400.31602,3.1742511,0.031749519,0.0053005941,3.206000619,0.000266640988878253
401.10987,3.1628072,0.031490531,0.0052826228,3.194297731,0.000265667667285438
401.9053,3.1516773,0.031241493,0.0052652778,3.182918793,0.000264721288403687
402.7023,3.1407127,0.031001931,0.0052486471,3.171714631,0.000263789445528321
403.50088,3.1295667,0.030755715,0.0052313758,3.160322415,0.000262841962323935
404.30104,3.1184318,0.030510636,0.0052140737,3.148942436,0.00026189549686289
405.1028,3.107286,0.030267359,0.0051969262,3.137553359,0.000260948274727094
405.90614,3.0962408,0.030025882,0.0051797095,3.126266682,0.00026000956913278
406.71107,3.0853864,0.029793119,0.0051631959,3.115179519,0.000259087456988243
407.51761,3.0743095,0.029554433,0.005146115,3.103863933,0.000258146347051178
408.32574,3.0635238,0.029324533,0.0051296613,3.092848333,0.000257230186754863
409.13547,3.0524844,0.029088336,0.0051124763,3.081572736,0.000256292402676952
409.94681,3.0417249,0.028861337,0.0050960328,3.070586237,0.000255378662691904
410.75976,3.030742,0.028628654,0.0050789489,3.059370654,0.000254445869939387
411.57432,3.0200206,0.028404023,0.0050625984,3.048424623,0.000253535495651611
412.39049,3.0093128,0.028181052,0.0050462188,3.037493852,0.000252626390528122
413.20829,2.9986335,0.027959383,0.0050299354,3.026592883,0.000251719764017614
414.0277,2.9879726,0.027739211,0.0050135666,3.015711811,0.000250814792327671
414.84874,2.9772807,0.027519865,0.0049972492,3.004800565,0.000249907311085748
415.67141,2.9666409,0.027302274,0.0049809926,2.993943174,0.000249004308929192
416.49571,2.9560335,0.02708593,0.0049647167,2.98311943,0.000248104105171769
417.32165,2.9454249,0.026870845,0.0049484766,2.972295745,0.000247203906321337
418.14922,2.9348311,0.026656682,0.00493225,2.961487782,0.000246305015059433
418.97843,2.9242788,0.026444595,0.0049160559,2.950723395,0.000245409747985141
419.80929,2.9139908,0.026240415,0.0049005346,2.940231215,0.000244537120190216
420.6418,2.9034545,0.026030312,0.00488432,2.929484812,0.000243643348833522
421.47595,2.8931573,0.025828778,0.0048689328,2.918986078,0.000242770175946674
422.31177,2.8826432,0.025620937,0.0048528527,2.908264137,0.00024187843907863
423.14923,2.872401,0.025421775,0.0048373501,2.897822775,0.000241010037783753
423.98836,2.8619306,0.025216702,0.0048213201,2.887147302,0.000240122165629083
424.82916,2.851705,0.02501988,0.0048059244,2.87672488,0.000239255339561703
425.67162,2.8414979,0.024823581,0.0047905331,2.866321481,0.000238390095624875
426.51575,2.8310891,0.024622391,0.0047745049,2.855711491,0.000237507669648779
427.36155,2.8209674,0.024429063,0.0047591016,2.845396463,0.000236649775470616
428.20904,2.8108072,0.02423673,0.0047438449,2.83504393,0.000235788762025966
429.0582,2.8006959,0.024045758,0.0047285318,2.824741658,0.000234931928756037
429.90905,2.7905471,0.023855429,0.004713187,2.814402529,0.00023407203011336
430.76158,2.7804597,0.023666792,0.0046979585,2.804126492,0.000233217378791338
431.61581,2.7703853,0.023479077,0.0046827036,2.793864377,0.000232363885353013
432.47173,2.7605314,0.023298958,0.0046681794,2.783830358,0.000231529362510838
433.32934,2.7505002,0.023113109,0.0046529097,2.773613309,0.000230679617182458
434.18866,2.7404834,0.022928513,0.0046377134,2.763411913,0.000229831173703921
435.04968,2.7304592,0.022745661,0.0046225603,2.753204861,0.000228982259819537
435.91241,2.7207051,0.02256973,0.0046080514,2.74327483,0.000228156385591772
436.77685,2.7107131,0.022388499,0.0045929038,2.733101599,0.000227310284577988
437.643,2.7009441,0.022214846,0.0045784275,2.723158946,0.000226483360586682
438.51087,2.691077,0.022035537,0.0045632525,2.713112537,0.000225647807276255
439.38046,2.681319,0.021863746,0.0045488267,2.703182746,0.000224821953009134
440.25178,2.6716309,0.021693118,0.0045344197,2.693324018,0.000224002009005561
441.12483,2.661936,0.021523435,0.0045200199,2.683459435,0.000223181578045441
441.9996,2.6520906,0.021348757,0.0045049884,2.673439357,0.000222348214667179
442.87611,2.6424261,0.021181023,0.0044907119,2.663607123,0.000221530474152376
443.75436,2.6328208,0.021014479,0.0044762598,2.653835279,0.000220717756234643
444.63435,2.6232404,0.020848653,0.0044619064,2.644089053,0.000219907168949328
445.51609,2.6136089,0.02068388,0.0044476165,2.63429278,0.000219092419287535
446.39957,2.6040548,0.020520276,0.004433298,2.624575076,0.000218284204158433
447.28481,2.5944883,0.020357722,0.0044190671,2.614846022,0.000217475045057204
448.1718,2.5851802,0.020201461,0.0044053551,2.605381661,0.000216687900300841
449.06055,2.5758632,0.020040315,0.0043907134,2.595903515,0.000215899609054983
449.95106,2.5667043,0.01987998,0.0043757673,2.58658428,0.000215124534333767
450.84334,2.5578223,0.019726027,0.0043614957,2.577548327,0.000214373019992473
451.73739,2.5487483,0.019567253,0.0043465416,2.568315553,0.000213605136176463
452.63321,2.5396608,0.019409884,0.004331596,2.559070684,0.000212836246427159
453.53081,2.5308169,0.019258783,0.0043173977,2.550075683,0.000212088138037102
454.43019,2.5220065,0.019108372,0.0043031471,2.541114872,0.000211342873207136
455.33135,2.5129812,0.018953525,0.0042882855,2.531934725,0.000210579366344529
456.23429,2.5041623,0.018805214,0.0042741556,2.522967514,0.00020983356923072
457.13903,2.4954005,0.018657622,0.0042599868,2.514058122,0.000209092580885582
458.04557,2.4863908,0.018505382,0.0042451466,2.504896182,0.000208330588287339
458.9539,2.4776387,0.01835986,0.0042310225,2.49599856,0.000207590578845455
459.86403,2.4689321,0.018215081,0.004216864,2.487147181,0.000206854415403842
460.77597,2.4601726,0.01807111,0.0042028807,2.47824371,0.000206113919504428
461.68971,2.4514917,0.017927969,0.0041887191,2.469419669,0.000205380029746516
462.60527,2.442787,0.01778571,0.0041747219,2.46057271,0.000204644233913432
463.52264,2.4340882,0.017644109,0.004160613,2.451732309,0.000203908983504948
464.44183,2.425424,0.017503614,0.0041466096,2.442927614,0.000203176702741289
465.36285,2.4169878,0.017369006,0.0041332137,2.434356806,0.000202463874207489
466.28569,2.4083612,0.017230108,0.0041192389,2.425591308,0.000201734853432858
467.21036,2.3997348,0.017092265,0.0041052556,2.416827065,0.000201005937035762
468.13687,2.391323,0.016959966,0.0040919365,2.408282966,0.000200295329872141
469.06521,2.3827135,0.016823522,0.0040779554,2.399537022,0.000199567935390988
469.99539,2.3743485,0.016693071,0.0040647124,2.391041571,0.000198861374249926
470.92742,2.3657758,0.016558308,0.0040508417,2.382334108,0.000198137180208546
471.8613,2.3574535,0.016429042,0.0040375239,2.373882542,0.000197434268954426
472.79702,2.3488985,0.016295767,0.0040236698,2.365194267,0.000196711670766541
473.73461,2.340583,0.016168483,0.0040104804,2.356751483,0.000196009489905657
474.67405,2.3322771,0.016041692,0.0039972587,2.348318792,0.000195308148473026
475.61536,2.324006,0.015915747,0.003984084,2.339921747,0.00019460977169506
476.55853,2.3154918,0.01578578,0.003970263,2.33127758,0.000193890841940883
477.50357,2.3072377,0.015661243,0.0039570999,2.322898943,0.000193193996144319
478.45049,2.2989985,0.015537607,0.0039439972,2.314536107,0.000192498464506661
479.39928,2.2907489,0.015414666,0.0039308162,2.306163566,0.000191802125710457
480.34996,2.2825437,0.015292125,0.0039177461,2.297835825,0.000191109512901151
481.30252,2.2745406,0.015175623,0.0039052866,2.289716223,0.000190434210877269
482.25697,2.2663402,0.015054892,0.0038922862,2.281395092,0.000189742147817369
483.21331,2.25816,0.014934806,0.0038791432,2.273094806,0.000189051818422578
484.17155,2.2499969,0.01481555,0.0038661379,2.26481245,0.000188362980254241
485.13169,2.2420291,0.014701426,0.0038536931,2.256730526,0.000187690811885143
486.09374,2.2338755,0.014583446,0.0038407133,2.248458946,0.000187002869949725
487.05769,2.2257631,0.014466235,0.0038276714,2.240229335,0.000186318418548775
488.02355,2.2178591,0.014354235,0.0038153562,2.232213335,0.000185651733035933
488.99133,2.2097388,0.01423833,0.0038023755,2.22397713,0.000184966733216286
489.96103,2.2018724,0.014127742,0.0037900576,2.216000142,0.000184303292306142
490.93265,2.193775,0.014013338,0.0037770671,2.207788338,0.000183620321901814
491.9062,2.1859267,0.013904054,0.0037648275,2.199830754,0.000182958494809746
492.88168,2.1780966,0.013795184,0.0037524613,2.191891784,0.000182298215831966
493.85909,2.1702381,0.013687063,0.0037402387,2.183925163,0.000181635637138478
494.83844,2.162232,0.013575443,0.0037273686,2.175807443,0.000180960491639314
495.81973,2.1544036,0.013468479,0.0037151306,2.167872079,0.000180300512570211
496.80297,2.1466058,0.013362573,0.003702888,2.159968373,0.000179643166476404
497.78816,2.1388382,0.013256846,0.0036907289,2.152095046,0.000178988346984293
498.7753,2.1310407,0.013152127,0.0036785456,2.144192827,0.00017833112456331
499.7644,2.1232901,0.013047852,0.0036663763,2.136337952,0.000177677839712052
500.75547,2.1162765,0.012944192,0.0036533279,2.129220692,0.000177085901821193
501.74849,2.1096488,0.012845153,0.0036407783,2.122493953,0.000176526443308224
502.74349,2.1028285,0.012742738,0.0036276519,2.115571238,0.000175950685598639
503.74046,2.0959732,0.012640975,0.0036145677,2.108614175,0.000175372071188207
504.7394,2.0891741,0.012539611,0.0036015016,2.101713711,0.000174798164079838
505.74033,2.0825715,0.012443037,0.003588969,2.095014537,0.000174240998130012
506.74324,2.0757943,0.012343185,0.003575896,2.088137485,0.000173669038182475
507.74814,2.0691751,0.012247702,0.0035635012,2.081422802,0.000173110582359194
508.75504,2.0624149,0.012148732,0.0035504709,2.074563632,0.00017254010964598
509.76393,2.0558635,0.012054508,0.0035380652,2.067918008,0.000171987397414869
510.77482,2.0490769,0.011956638,0.0035251878,2.061033538,0.00017141482051709
511.78772,2.0425422,0.011863614,0.0035127839,2.054405814,0.000170863597017351
512.80262,2.0360081,0.011770985,0.0035004582,2.047779085,0.000170312456271115
513.81954,2.0292702,0.011675216,0.0034875629,2.040945416,0.000169744104459507
514.83847,2.0227301,0.011583533,0.0034753208,2.034313633,0.000169192543375374
515.85943,2.0162354,0.011492427,0.003462988,2.027727827,0.000168644806168464
516.8824,2.009731,0.011402218,0.0034507897,2.021133218,0.000168096336821764
517.90741,2.0032166,0.011312114,0.0034385159,2.014528714,0.000167547044514341
518.93445,1.9967358,0.011222831,0.0034262868,2.007958631,0.000167000614979128
519.96353,1.9902482,0.011134031,0.0034141267,2.001382231,0.000166453660063128
520.99465,1.9837859,0.011045674,0.0034019295,1.994831574,0.000165908846175716
522.02781,1.9773379,0.010957826,0.0033897746,1.988295726,0.000165365263943215
523.06302,1.9708775,0.01087083,0.0033776246,1.98174833,0.000164820721271055
524.10028,1.9646216,0.010787418,0.0033661406,1.975409018,0.000164293484810004
525.1396,1.9581812,0.010701338,0.0033539926,1.968882538,0.000163750681707977
526.18099,1.9517466,0.010615568,0.0033419412,1.962362168,0.000163208386770681
527.22443,1.9453418,0.010530544,0.0033298636,1.955872344,0.000162668632324362
528.26995,1.9391352,0.010449227,0.0033184149,1.949584427,0.000162145670352075
529.31754,1.9327507,0.010365108,0.0033064189,1.943115808,0.000161607679511832
530.36721,1.9265268,0.010284967,0.0032949389,1.936811767,0.000161083376516939
531.41896,1.9201361,0.010201647,0.0032829918,1.930337747,0.000160544936479034
532.47279,1.9139581,0.01012247,0.0032716502,1.92408057,0.000160024531132579
533.52871,1.9077679,0.010043631,0.0032602453,1.917811531,0.00015950313923129
534.58673,1.9014277,0.0099619249,0.0032483009,1.9113896249,0.000158969033472595
535.64685,1.8952854,0.0098842836,0.0032369552,1.9051696836,0.00015845172499512
536.70907,1.8891301,0.0098067926,0.0032256612,1.8989368926,0.000157933347816444
537.77339,1.8829937,0.009729837,0.0032144152,1.892723537,0.000157416587067361
538.83983,1.876853,0.0096535009,0.0032030966,1.8865065009,0.000156899520213483
539.90838,1.8707415,0.0095775395,0.0031918622,1.8803190395,0.000156384913068193
540.97905,1.8644336,0.0094987321,0.0031799826,1.8739323321,0.000155853734762512
542.05184,1.8583339,0.0094236746,0.0031687451,1.8677575746,0.000155340184192333
543.12676,1.8524196,0.0093522853,0.0031580885,1.8617718853,0.000154842358301529
544.20381,1.8463186,0.0092780218,0.0031469489,1.8555966218,0.000154328765647658
545.283,1.8402157,0.0092043022,0.0031357172,1.8494200022,0.000153815060207831
546.36433,1.8341651,0.0091310268,0.0031246335,1.8432961268,0.000153305741468856
547.4478,1.8281066,0.0090580935,0.0031134217,1.8371646935,0.000152795794144247
548.53342,1.8223969,0.0089888798,0.0031028444,1.8313857798,0.000152315165645775
549.62119,1.8167784,0.0089170076,0.0030917683,1.8256954076,0.000151841901086342
550.71112,1.8111729,0.0088456698,0.0030806492,1.8200185698,0.000151369762174165
551.80321,1.8057479,0.008777703,0.0030700882,1.814525603,0.000150912915693616
552.89747,1.8001533,0.008707063,0.003059024,1.808860363,0.000150441741362932
553.9939,1.794774,0.008640019,0.0030484621,1.803414019,0.000149988772470373
555.0925,1.7891944,0.0085702898,0.0030374698,1.7977646898,0.000149518921430588
556.19328,1.7837991,0.0085039023,0.0030269991,1.7923030023,0.000149064676429102
557.29624,1.7782255,0.0084350117,0.0030159994,1.7866605117,0.000148595394151237
558.40139,1.7728616,0.0083695497,0.0030055515,1.7812311497,0.000148143837640587
559.50874,1.7674972,0.0083043317,0.0029951369,1.7758015317,0.000147692259838583
560.61827,1.7621477,0.0082396215,0.0029847448,1.7703873215,0.000147241963493296
561.73001,1.7566009,0.0081723137,0.002973772,1.7647732137,0.00014677504179447
562.84396,1.7512451,0.0081083631,0.0029634284,1.7593534631,0.000146324284657714
563.96011,1.7459164,0.0080446953,0.0029531153,1.7539610953,0.000145875804930647
565.07847,1.7405713,0.00798153,0.0029427961,1.74855283,0.000145426003018831
566.19906,1.735228,0.0079186183,0.0029324157,1.7431466183,0.000144976371903594
567.32186,1.7299145,0.0078561414,0.0029220979,1.7377706414,0.000144529255397032
568.44689,1.7246123,0.0077940099,0.0029118415,1.7324063099,0.000144083107430823
